customer_id,tenure_months,monthly_spend,usage_hours,inactive_days,support_tickets,payment_failures,plan_changes,feedback_score,usage_trend,spend_trend,churned,avg_interaction_score,total_interactions,favorite_category
986,32,51.48,126.4,54,1,3,3,1.24,-0.67,1.82,1,2.8333333333333335,6,Data Pack
987,50,102.3,82.5,48,2,2,4,3.82,-0.07,0.88,1,3.8,10,Insurance
988,7,20.0,198.2,33,0,2,5,2.53,-1.27,-1.23,1,2.625,8,Insurance
989,8,72.11,71.8,43,2,1,4,2.28,-1.04,-1.26,1,3.4444444444444446,9,Voice Plan
990,65,28.24,178.6,21,4,0,1,4.97,0.74,-0.58,0,3.375,8,Voice Plan
991,57,55.94,153.2,30,0,1,2,3.36,0.12,1.44,0,3.5,2,OTT Bundle
992,67,58.46,177.6,6,1,0,4,3.84,-0.78,-0.5,0,2.7142857142857144,7,Insurance
993,59,87.14,100.0,20,1,0,3,3.11,0.12,-1.89,0,2.7142857142857144,7,Insurance
994,54,47.54,113.6,15,2,1,4,4.08,-0.61,-0.23,0,4.181818181818182,11,OTT Bundle
995,67,83.54,122.5,19,1,1,2,4.01,-0.78,-1.98,0,3.0,5,Insurance
996,51,38.78,98.6,42,1,0,0,3.63,1.16,-1.05,1,3.5,6,Data Pack
997,8,84.24,130.1,43,1,0,5,4.99,0.78,-0.59,1,3.5,6,Data Pack
998,34,51.46,191.1,46,1,0,3,2.84,-0.02,0.15,1,3.111111111111111,9,Roaming
999,35,61.32,61.6,18,4,0,0,3.82,0.14,1.02,0,1.2,5,Roaming
1000,32,53.95,90.4,47,1,0,0,4.19,-0.01,0.69,1,3.142857142857143,7,Data Pack
1001,46,83.08,85.5,68,2,1,2,2.5,0.49,-1.18,1,2.3333333333333335,6,Data Pack
1002,16,79.58,115.8,10,2,1,5,2.83,-0.8,-0.37,0,2.0,7,Data Pack
1003,68,67.98,113.9,28,1,1,4,4.88,0.86,0.08,0,2.25,8,Roaming
1004,37,39.27,154.8,44,2,1,0,1.13,0.35,-0.26,1,3.7142857142857144,7,Data Pack
1005,54,47.13,121.5,67,1,2,1,2.34,-0.26,-0.27,1,3.5,12,Data Pack
1006,14,41.49,133.6,35,3,4,4,2.94,-0.49,-1.72,1,3.769230769230769,13,Insurance
1007,55,20.0,137.9,47,3,0,5,1.01,0.84,-1.15,1,2.888888888888889,9,Data Pack
1008,48,82.7,131.0,14,2,1,3,4.6,-0.15,-0.4,0,2.6923076923076925,13,OTT Bundle
1009,7,54.1,151.6,43,1,0,4,2.14,-0.7,-3.09,1,3.6666666666666665,3,Data Pack
1010,7,53.91,114.5,66,3,1,2,2.03,-0.38,0.64,1,3.6,5,Roaming
1011,33,86.93,194.1,39,6,1,2,4.28,0.77,-1.37,1,3.375,8,Insurance
1012,23,51.43,234.4,13,2,0,3,2.11,-1.61,0.69,0,3.5714285714285716,7,Insurance
1013,19,44.87,151.8,62,1,1,3,3.63,-0.36,0.6,1,2.625,8,Roaming
1014,19,55.95,130.3,50,3,1,3,4.29,1.07,-0.54,1,2.5,8,Roaming
1015,36,39.61,148.1,57,2,0,2,4.17,-0.17,1.0,1,3.4,5,Roaming
1016,29,66.2,70.5,14,1,0,5,4.13,0.27,0.74,0,3.6666666666666665,3,Data Pack
1017,60,53.27,128.1,64,2,0,5,1.35,1.09,-0.31,1,2.888888888888889,9,Voice Plan
1018,2,50.87,87.1,54,1,0,4,1.32,0.89,-0.42,1,2.2,5,Voice Plan
1019,1,49.31,142.9,9,2,1,0,2.23,-0.44,1.1,0,1.7777777777777777,9,Insurance
1020,47,58.09,87.3,41,3,0,0,1.14,-0.13,0.23,1,2.5555555555555554,9,OTT Bundle
1021,69,61.5,104.5,10,1,0,1,3.0,0.9,1.04,0,3.3,10,Voice Plan
1022,20,50.64,35.8,15,1,2,2,2.58,0.94,-2.39,0,3.375,8,Insurance
1023,11,53.54,67.2,18,5,3,3,3.23,-0.09,0.1,0,2.2,5,Roaming
1024,2,58.53,136.0,30,1,0,5,2.2,-0.05,-1.58,0,3.5,10,Roaming
1025,67,56.72,80.9,52,1,0,4,2.94,0.27,-0.03,1,3.3333333333333335,9,Data Pack
1026,12,60.56,167.9,7,1,1,5,2.34,1.37,0.71,0,2.888888888888889,9,OTT Bundle
1027,20,47.82,77.1,23,0,0,2,1.78,1.07,1.74,0,2.8333333333333335,6,Voice Plan
1028,5,78.08,140.4,7,2,2,1,3.6,0.69,-0.94,0,3.2222222222222223,9,Voice Plan
1029,37,61.74,85.7,47,5,0,5,3.69,-1.08,-0.53,1,2.923076923076923,13,Insurance
1030,38,50.93,137.3,29,1,0,0,4.32,-0.27,-0.1,0,2.2857142857142856,7,Insurance
1031,9,66.2,50.9,57,2,0,4,4.5,-0.22,-0.97,1,3.1,10,Voice Plan
1032,53,58.66,99.6,54,4,0,0,3.82,1.42,0.98,1,3.25,12,Insurance
1033,44,28.79,81.9,61,3,0,4,3.75,-0.24,-0.07,1,2.6666666666666665,9,OTT Bundle
1034,24,66.14,159.7,47,2,3,3,1.23,1.25,0.12,1,3.6,10,Insurance
1035,30,41.65,140.8,3,0,1,4,1.44,-0.57,0.62,0,3.25,4,Roaming
1036,59,76.82,64.5,36,3,0,3,4.25,-0.49,-0.07,1,3.0,7,Data Pack
1037,14,55.65,110.9,7,3,0,2,1.93,0.48,-0.82,0,2.4444444444444446,9,Roaming
1038,9,74.04,85.2,0,0,2,0,2.42,1.57,-0.06,0,3.0,5,OTT Bundle
1039,40,48.66,162.8,69,1,0,4,1.58,-0.21,-0.86,1,2.875,8,Data Pack
1040,66,61.26,177.2,46,2,1,4,1.78,-2.56,0.11,1,3.75,8,Voice Plan
1041,25,81.78,55.1,4,6,2,1,4.1,-1.56,1.0,0,4.0,8,Roaming
1042,22,55.16,157.2,49,2,1,0,2.05,0.3,-1.17,1,3.5,6,Roaming
1043,4,49.37,83.0,23,1,2,2,2.8,-1.47,-1.53,1,3.375,8,Insurance
1044,26,71.79,108.6,46,3,1,3,1.61,-0.87,0.05,1,2.7777777777777777,9,Insurance
1045,58,71.44,121.5,17,1,1,2,3.71,0.01,-0.77,0,2.2857142857142856,14,Data Pack
1046,29,50.12,201.7,27,5,0,1,3.91,-2.45,0.03,1,3.5714285714285716,7,Roaming
1047,37,24.26,74.8,4,1,2,2,2.45,-0.38,0.32,0,2.5454545454545454,11,Roaming
1048,70,49.02,157.6,29,3,3,3,4.14,-1.16,-2.14,1,2.0,6,Data Pack
1049,18,72.19,67.3,0,2,1,0,1.96,-1.5,0.69,0,2.8333333333333335,18,Insurance
1050,42,46.05,64.2,45,2,0,5,3.77,-0.8,-1.17,1,2.625,8,Data Pack
1051,41,59.8,121.3,68,3,3,1,3.92,-1.07,-0.02,1,3.2,5,OTT Bundle
1052,38,48.17,121.0,30,2,0,4,4.87,0.47,-0.66,0,3.1,10,Insurance
1053,34,25.22,10.0,69,1,1,4,1.93,1.2,-0.55,1,3.111111111111111,9,Data Pack
1054,17,47.84,172.2,55,2,2,0,1.37,-0.36,1.69,1,3.25,12,Data Pack
1055,37,72.12,23.7,27,0,0,5,2.05,-0.6,0.32,0,2.7,10,Insurance
1056,25,20.0,113.4,15,2,1,2,1.49,-0.41,0.9,0,3.3333333333333335,6,Insurance
1057,27,64.54,179.7,53,3,1,4,1.68,-1.11,0.15,1,4.0,9,Voice Plan
1058,57,38.65,219.4,52,1,0,1,2.34,-1.29,0.62,1,4.0,7,Roaming
1059,31,70.95,103.7,11,0,3,5,2.66,-1.65,0.42,0,3.75,4,Data Pack
1060,6,72.86,55.5,19,2,2,3,4.61,-1.33,0.25,0,2.769230769230769,13,Insurance
1061,40,56.9,178.1,33,2,4,2,1.78,1.63,1.11,0,2.3333333333333335,6,Data Pack
1062,12,56.95,158.9,52,2,1,5,4.89,-0.69,0.16,1,3.25,8,Insurance
1063,53,45.49,98.0,63,1,2,3,4.24,-2.94,2.29,1,3.4444444444444446,9,Data Pack
1064,71,35.78,92.3,22,0,0,5,4.53,-0.59,0.96,0,2.7777777777777777,9,Insurance
1065,10,90.57,87.7,26,3,1,5,4.72,-1.59,-1.14,1,3.375,8,OTT Bundle
1066,45,44.43,104.5,16,1,0,2,4.01,0.06,-0.18,0,2.3636363636363638,11,Insurance
1067,17,88.22,134.2,47,0,1,1,4.16,-0.05,0.4,1,3.3333333333333335,6,Insurance
1068,26,44.53,94.5,20,2,0,3,2.75,0.06,0.04,0,2.8181818181818183,11,Roaming
1069,62,69.45,100.2,49,3,0,1,3.04,-0.04,0.69,1,3.0833333333333335,12,Roaming
1070,46,39.52,148.9,39,1,1,3,4.73,-0.37,0.8,1,3.0,12,Data Pack
1071,64,69.42,53.3,2,5,2,2,2.51,-1.46,-1.36,0,3.5714285714285716,7,Roaming
1072,2,54.14,103.1,16,1,1,1,1.17,-0.07,1.28,0,3.0714285714285716,14,Insurance
1073,54,54.37,44.6,60,0,1,2,4.05,1.02,-0.5,1,3.2142857142857144,14,Insurance
1074,65,70.98,124.9,49,3,0,5,3.29,1.81,-0.6,1,2.8333333333333335,6,OTT Bundle
1075,51,51.56,32.7,5,0,0,5,4.26,-0.24,-0.6,0,3.625,8,Roaming
1076,53,34.29,160.1,27,2,0,2,1.3,-0.13,0.81,0,3.0,9,Data Pack
1077,36,73.7,60.8,54,0,1,3,3.48,0.5,-0.27,1,3.4285714285714284,7,Roaming
1078,26,39.37,40.2,57,4,0,5,1.99,1.49,-0.66,1,3.8,5,Insurance
1079,29,69.3,103.6,44,1,0,3,4.61,-0.49,-0.42,1,2.4,10,Data Pack
1080,21,77.51,197.0,18,3,2,1,1.44,0.69,-1.79,0,3.4,5,OTT Bundle
1081,11,53.24,152.0,28,0,0,4,4.37,-0.82,-0.84,0,3.3333333333333335,9,Roaming
1082,40,81.28,33.5,22,1,1,5,1.35,0.33,-1.24,0,3.3333333333333335,9,Data Pack
1083,11,68.67,59.6,31,2,1,5,1.1,0.97,-0.27,0,2.7142857142857144,7,Data Pack
1084,36,47.47,102.2,9,2,0,0,1.94,-1.29,0.66,0,3.1666666666666665,6,Voice Plan
1085,59,85.23,220.7,48,2,3,3,2.33,-0.53,0.55,1,3.125,8,Insurance
1086,39,39.45,77.7,64,0,1,2,3.51,0.95,1.26,1,3.5,6,Insurance
1087,54,53.22,78.1,28,1,2,0,1.53,0.62,1.03,0,3.0,3,OTT Bundle
1088,55,56.29,188.7,58,4,0,1,2.75,1.04,-0.53,1,2.875,8,OTT Bundle
1089,24,70.89,128.8,44,1,0,0,1.82,0.85,0.02,1,2.6666666666666665,9,OTT Bundle
1090,22,80.08,167.4,66,2,1,0,4.42,-0.34,-0.03,1,3.0,10,OTT Bundle
1091,69,78.95,87.3,50,5,0,4,1.18,2.2,-2.15,1,2.4285714285714284,7,Insurance
1092,56,64.03,115.4,10,2,1,4,2.42,0.14,-1.22,0,3.111111111111111,9,Data Pack
1093,33,54.96,179.2,5,5,2,0,3.53,-3.06,-0.17,0,3.111111111111111,9,Data Pack
1094,36,27.13,113.5,66,4,0,4,4.65,-0.28,-0.17,1,2.272727272727273,11,Voice Plan
1095,20,36.35,170.5,61,3,1,4,4.47,-0.47,0.51,1,2.727272727272727,11,Roaming
1096,62,91.8,137.4,4,2,1,0,4.58,0.8,0.46,0,2.272727272727273,11,Voice Plan
1097,26,26.95,73.2,8,1,0,3,1.25,-0.45,-1.77,0,3.3333333333333335,12,Insurance
1098,66,45.88,119.3,27,1,1,4,4.36,1.1,0.52,0,3.375,8,Data Pack
1099,40,80.6,164.2,37,3,2,0,4.12,0.56,0.18,1,2.9166666666666665,12,Voice Plan
1100,17,63.77,150.1,42,3,1,3,4.61,-1.0,0.62,1,2.5454545454545454,11,Insurance
1101,1,76.7,118.2,20,1,0,5,2.25,-0.14,1.07,0,3.0,10,Roaming
1102,61,69.77,34.9,61,4,1,4,4.65,-0.78,-0.14,1,2.769230769230769,13,Data Pack
1103,43,86.45,39.2,45,2,3,0,2.61,0.18,1.25,1,2.3333333333333335,3,Roaming
1104,42,65.32,48.8,69,5,1,4,3.54,-0.78,-0.89,1,4.0,4,Data Pack
1105,25,71.94,97.0,37,6,1,3,2.7,0.07,-0.95,1,3.4,5,Voice Plan
1106,39,46.96,103.0,48,1,0,0,2.71,-0.27,0.43,1,2.888888888888889,9,OTT Bundle
1107,35,70.55,53.6,38,2,0,3,3.19,-0.15,-0.37,1,3.8181818181818183,11,Insurance
1108,3,52.87,166.0,29,1,3,5,2.42,2.05,0.26,0,2.25,8,Data Pack
1109,44,51.84,63.1,20,2,1,2,4.17,-0.36,1.99,0,2.5833333333333335,12,Voice Plan
1110,51,76.11,58.3,0,2,2,1,3.53,-1.93,0.39,0,2.2857142857142856,7,OTT Bundle
1111,12,76.23,124.0,31,0,1,2,3.76,1.02,0.21,0,4.0,7,Roaming
1112,19,90.39,163.8,7,2,0,4,1.92,1.01,-0.87,0,2.625,8,Insurance
1113,44,89.22,212.5,68,0,1,3,4.88,-1.98,-1.7,1,2.6666666666666665,9,Data Pack
1114,59,76.51,146.2,29,5,0,0,3.64,-0.7,-0.07,0,2.8,10,Voice Plan
1115,49,29.03,191.1,7,2,1,3,1.79,0.44,1.07,0,2.75,8,Insurance
1116,61,92.9,65.5,18,0,0,4,4.0,0.52,-0.32,0,2.5,6,OTT Bundle
1117,17,76.52,217.2,58,1,1,0,1.69,-0.0,0.4,1,2.6923076923076925,13,Data Pack
1118,57,46.21,36.2,54,3,1,2,1.25,0.02,1.43,1,2.7,10,Data Pack
1119,55,73.12,97.3,29,3,1,3,3.11,-0.94,1.4,0,2.7,10,Insurance
1120,47,41.33,145.2,35,2,0,1,3.21,-2.4,0.43,1,2.1666666666666665,6,Data Pack
1121,12,71.14,47.8,54,3,0,5,1.76,2.05,0.17,1,3.0,12,OTT Bundle
1122,62,36.31,78.3,43,3,1,5,2.39,-0.97,-1.52,1,3.111111111111111,9,Voice Plan
1123,8,45.45,71.1,26,1,1,4,4.78,0.18,-0.63,0,3.0,6,Data Pack
1124,21,72.78,106.0,53,0,0,4,2.14,-0.16,-0.28,1,2.5,6,Insurance
1125,70,79.31,184.0,47,2,2,3,1.62,0.9,-0.85,1,3.1538461538461537,13,Data Pack
1126,25,65.86,120.8,29,3,0,2,4.97,0.11,0.25,0,2.9166666666666665,12,OTT Bundle
1127,12,54.85,99.2,38,0,0,2,2.21,0.15,1.91,0,4.0,5,Data Pack
1128,15,21.93,10.0,12,3,2,1,3.72,-2.63,1.52,0,3.0,4,Insurance
1129,59,56.24,141.0,15,1,1,1,1.93,-0.83,0.24,0,2.5555555555555554,9,Insurance
1130,26,69.6,155.6,43,2,1,3,3.2,0.74,0.78,1,3.0,6,Insurance
1131,26,54.3,43.5,26,0,1,0,2.55,0.65,-0.73,0,2.375,8,Roaming
1132,47,59.59,117.0,44,2,0,2,4.85,-0.95,1.46,1,3.1,10,Roaming
1133,32,56.66,128.7,34,3,3,0,2.73,-1.58,-1.56,1,2.9285714285714284,14,OTT Bundle
1134,10,54.21,163.4,27,2,3,0,3.34,0.13,0.91,0,3.5454545454545454,11,Insurance
1135,16,61.37,87.4,6,0,0,3,4.78,-2.91,0.5,0,2.2,10,Voice Plan
1136,71,55.09,80.6,61,1,3,1,4.96,-1.15,-0.76,1,3.0,7,Data Pack
1137,17,85.98,99.5,50,2,2,0,1.41,1.76,-0.21,1,3.0,3,Roaming
1138,23,20.28,177.8,45,0,1,3,4.34,1.45,-1.13,1,3.625,8,Voice Plan
1139,26,50.17,167.0,19,3,0,1,2.53,0.49,-1.09,0,3.2,10,Data Pack
1140,7,44.34,119.0,37,0,0,0,3.38,0.31,-1.59,1,2.6153846153846154,13,Insurance
1141,14,63.94,165.9,60,1,2,0,2.5,-1.95,0.77,1,3.125,8,Data Pack
1142,7,61.39,13.4,31,3,2,1,2.6,-0.74,1.21,0,2.8181818181818183,11,Data Pack
1143,9,89.2,155.6,25,2,2,5,1.64,-0.3,-2.16,1,4.166666666666667,6,Roaming
1144,48,95.12,69.7,57,1,0,1,3.29,-0.72,1.84,1,3.4615384615384617,13,OTT Bundle
1145,59,46.08,199.5,38,1,0,4,3.19,-0.35,-0.01,1,3.1,10,Insurance
1146,39,60.01,72.1,19,0,1,4,1.76,1.3,0.29,0,2.75,8,Data Pack
1147,18,63.53,81.6,49,3,1,3,3.17,-0.54,-1.47,1,2.7142857142857144,14,Data Pack
1148,59,45.64,145.3,51,2,3,3,4.89,-0.34,1.32,1,3.5454545454545454,11,OTT Bundle
1149,17,71.31,149.7,21,1,0,2,3.86,0.74,0.2,0,2.875,8,Data Pack
1150,14,55.69,99.9,52,3,0,4,2.92,-1.42,1.14,1,2.8823529411764706,17,Voice Plan
1151,31,40.78,136.7,65,1,1,1,4.66,-0.84,1.22,1,2.4,5,Roaming
1152,24,54.97,142.3,42,1,2,4,3.3,-0.74,1.33,1,3.2857142857142856,7,OTT Bundle
1153,60,42.04,137.7,22,2,1,5,1.54,0.06,-0.65,0,2.6666666666666665,6,Data Pack
1154,45,78.66,101.8,63,6,0,3,3.19,-0.34,-0.21,1,3.625,8,Insurance
1155,3,94.23,142.7,8,1,2,5,1.72,-0.31,-0.61,0,2.625,8,Roaming
1156,37,64.41,183.3,6,2,2,3,4.07,-0.66,0.9,0,5.0,1,OTT Bundle
1157,43,62.0,64.9,40,4,0,5,4.87,-1.07,0.33,1,3.4545454545454546,11,Insurance
1158,40,62.74,82.2,53,3,2,3,2.44,0.61,1.07,1,2.3,10,OTT Bundle
1159,55,81.28,121.2,64,3,0,1,2.74,-0.34,1.11,1,2.5714285714285716,7,OTT Bundle
1160,39,80.89,72.5,1,0,2,5,2.69,0.62,-1.73,0,3.6666666666666665,6,Data Pack
1161,15,57.92,38.8,3,3,0,0,2.14,-1.11,1.35,0,2.7777777777777777,9,Data Pack
1162,4,64.55,169.2,31,0,4,3,4.18,-0.67,0.95,0,3.1666666666666665,12,OTT Bundle
1163,25,71.75,19.7,1,1,4,4,3.47,-0.22,-0.37,0,3.5,8,Insurance
1164,13,39.52,101.9,63,2,1,0,1.26,-0.13,0.35,1,2.888888888888889,9,OTT Bundle
1165,33,81.83,154.2,13,3,0,4,4.36,0.75,-0.12,0,2.3333333333333335,12,Roaming
1166,16,91.23,132.0,19,3,0,3,1.75,-0.43,0.62,0,2.2,5,Data Pack
1167,42,80.97,102.6,48,1,0,1,4.92,0.75,-0.37,1,2.5,10,Roaming
1168,66,37.58,70.6,7,2,0,0,2.51,0.37,0.48,0,3.142857142857143,7,Roaming
1169,55,24.54,135.5,62,6,2,0,3.47,-0.11,0.07,1,2.6,5,Voice Plan
1170,42,72.76,75.5,45,0,1,3,1.31,-0.95,-0.43,1,2.8333333333333335,6,Insurance
1171,34,46.32,132.0,20,1,1,5,2.38,0.76,0.19,0,4.0,10,Roaming
1172,30,65.17,126.3,31,0,0,3,4.21,-0.93,2.71,0,2.909090909090909,11,Data Pack
1173,13,87.63,126.8,7,5,3,3,2.91,-0.02,-0.69,0,3.6363636363636362,11,Voice Plan
1174,13,48.17,91.2,15,2,0,2,4.62,-0.05,-0.25,0,2.75,12,Insurance
1175,18,53.2,211.6,39,2,1,1,3.3,-0.21,-0.67,1,2.8333333333333335,6,Insurance
1176,32,64.98,136.1,26,1,0,5,4.71,-0.39,-0.56,0,3.0,11,Voice Plan
1177,39,36.64,107.5,17,0,0,1,4.93,-0.82,0.82,0,2.6666666666666665,9,Insurance
1178,46,46.36,131.9,34,3,2,3,2.82,-1.62,0.72,1,3.230769230769231,13,Voice Plan
1179,29,60.45,85.1,51,3,0,2,3.26,1.4,-0.01,1,3.5714285714285716,7,Roaming
1180,62,54.59,102.6,14,2,1,3,4.34,-0.49,1.03,0,2.9166666666666665,12,Insurance
1181,62,70.95,227.6,62,2,1,3,1.89,-0.13,0.79,1,3.0,9,OTT Bundle
1182,57,109.79,85.5,52,4,1,1,4.45,-0.13,-0.16,1,3.0,10,Data Pack
1183,16,61.78,116.5,65,2,2,2,3.37,1.1,-1.53,1,2.7142857142857144,7,Roaming
1184,56,44.85,99.5,30,2,0,1,3.9,1.93,0.83,0,2.0,2,Insurance
1185,10,85.53,73.2,60,2,0,3,1.32,0.16,0.17,1,3.4444444444444446,9,Voice Plan
1186,30,31.4,138.9,63,1,0,4,4.06,-0.16,0.02,1,3.5714285714285716,7,OTT Bundle
1187,25,35.0,121.6,33,0,1,0,2.24,-1.12,-0.47,1,2.4285714285714284,7,Voice Plan
1188,5,49.29,161.0,54,1,1,5,4.22,-1.44,0.74,1,2.909090909090909,11,Voice Plan
1189,65,54.91,156.5,58,3,0,3,3.04,-1.77,0.35,1,3.4444444444444446,9,Voice Plan
1190,49,48.86,160.5,2,3,0,5,2.1,-0.8,-0.24,0,2.4545454545454546,11,Insurance
1191,3,59.43,78.7,16,4,1,2,4.81,-2.09,-1.23,0,3.1,10,Roaming
1192,45,64.95,148.8,45,3,2,4,4.06,1.08,1.07,1,3.142857142857143,7,OTT Bundle
1193,14,79.24,149.9,37,1,0,5,4.94,0.42,0.6,0,2.625,8,Data Pack
1194,30,61.64,74.1,34,2,2,5,2.46,-0.25,0.26,1,3.1,10,Insurance
1195,68,49.88,105.7,0,3,0,2,3.6,1.11,-2.66,0,3.0833333333333335,12,Insurance
1196,18,78.26,54.5,28,1,2,3,3.45,-1.07,-0.04,0,2.75,4,Data Pack
1197,62,45.28,150.1,3,0,1,3,3.75,-0.82,-0.24,0,3.2857142857142856,7,OTT Bundle
1198,37,30.61,149.9,60,3,0,0,1.15,-1.93,-0.62,1,2.5555555555555554,9,Data Pack
1199,25,81.71,184.4,16,1,1,2,2.17,0.77,0.75,0,3.0,6,OTT Bundle
1200,48,80.55,109.7,27,1,0,4,4.64,-0.81,0.71,0,1.0,3,Data Pack
1201,65,45.74,140.3,49,1,3,0,2.7,0.02,0.44,1,2.25,4,Voice Plan
1202,53,52.82,164.4,7,0,2,2,4.84,1.0,1.04,0,3.4,5,Insurance
1203,15,43.5,86.1,33,1,1,3,1.85,1.37,-1.02,0,3.0,11,Data Pack
1204,49,65.88,79.2,58,2,1,0,4.99,-0.03,-0.45,1,2.8,10,Data Pack
1205,68,91.18,87.5,17,4,0,3,3.79,0.38,0.07,0,3.3846153846153846,13,Roaming
1206,12,72.65,104.3,58,1,0,1,4.11,-0.9,-0.62,1,4.0,6,Insurance
1207,59,78.64,80.8,26,2,1,1,2.59,1.68,0.73,0,4.0,8,OTT Bundle
1208,37,74.76,89.4,15,2,1,0,4.63,-0.17,-0.52,0,2.2857142857142856,7,OTT Bundle
1209,61,60.0,159.6,9,0,1,0,3.18,0.08,1.3,0,2.2,5,OTT Bundle
1210,43,79.5,115.7,21,1,1,2,3.72,-0.41,-0.93,0,2.6666666666666665,9,OTT Bundle
1211,70,73.41,133.8,15,0,1,4,1.38,1.2,2.13,0,2.75,8,Insurance
1212,39,85.91,95.2,11,3,1,4,3.53,0.2,2.03,0,1.7272727272727273,11,Insurance
1213,56,51.73,92.3,50,5,0,1,4.52,0.76,-0.09,1,2.6666666666666665,9,Insurance
1214,63,28.71,132.9,0,3,0,1,1.71,0.35,1.15,0,4.0,1,Insurance
1215,46,78.81,125.7,26,0,1,1,3.95,-0.22,-0.4,0,2.7777777777777777,9,Insurance
1216,11,66.3,155.0,66,0,0,3,1.1,0.93,1.01,1,2.8,5,Data Pack
1217,62,54.67,178.6,11,1,1,4,4.7,0.35,-0.18,0,3.4444444444444446,9,Insurance
1218,25,55.68,88.9,29,1,1,0,4.93,-0.96,-1.29,1,3.4,5,Voice Plan
1219,71,105.98,158.8,8,1,1,1,2.42,-0.99,-3.53,0,3.1,10,Voice Plan
1220,52,48.44,71.4,52,1,0,5,1.43,0.15,-0.27,1,4.0,6,Data Pack
1221,4,44.64,213.3,60,3,3,2,3.63,0.91,0.28,1,2.75,8,OTT Bundle
1222,59,61.54,84.6,53,1,4,0,1.12,1.64,1.33,1,3.0,7,Roaming
1223,20,81.25,151.1,36,1,2,0,2.93,-1.78,0.04,1,3.0833333333333335,12,Data Pack
1224,63,101.01,71.1,64,2,0,0,2.09,0.03,1.0,1,3.1666666666666665,6,Voice Plan
1225,54,71.83,113.2,41,2,0,4,2.89,0.49,-0.45,1,2.2222222222222223,9,OTT Bundle
1226,57,37.13,189.6,48,2,0,1,1.07,0.3,-0.34,1,2.857142857142857,7,Roaming
1227,41,95.48,83.2,3,3,1,2,1.21,1.01,1.05,0,2.6,5,OTT Bundle
1228,3,59.65,219.2,63,1,0,3,1.06,0.66,-2.46,1,2.75,12,Data Pack
1229,6,44.92,119.8,50,0,0,2,3.48,-0.99,0.01,1,4.0,5,Roaming
1230,5,40.57,163.9,59,3,3,2,3.24,-1.01,-0.4,1,3.3,10,Insurance
1231,5,75.05,138.1,30,4,1,5,1.93,0.31,1.36,0,2.8,5,Roaming
1232,54,64.3,140.6,57,4,1,2,3.59,0.99,-0.53,1,3.0,8,Roaming
1233,47,66.21,55.8,3,1,1,3,4.54,0.14,0.52,0,2.9166666666666665,12,Roaming
1234,49,83.16,98.7,21,5,1,2,2.11,-1.58,0.92,0,2.75,8,Data Pack
1235,9,45.56,173.8,2,1,0,5,4.33,-1.05,-1.49,0,2.357142857142857,14,Data Pack
1236,20,84.59,104.5,46,2,1,2,3.65,0.69,-0.14,1,2.4,10,Insurance
1237,61,50.66,126.2,37,5,2,1,1.14,-0.35,-0.43,1,2.2,5,Data Pack
1238,35,98.95,50.4,32,3,1,5,2.5,0.12,0.95,0,3.272727272727273,11,Voice Plan
1239,50,70.78,95.8,47,5,2,1,3.03,1.07,0.68,1,3.1538461538461537,13,Insurance
1240,62,43.44,170.5,64,2,0,1,3.93,-1.2,-0.23,1,4.0,8,Voice Plan
1241,17,23.54,62.3,25,4,0,0,2.15,-0.41,-1.05,0,2.6666666666666665,9,Insurance
1242,3,74.56,152.3,7,3,2,5,4.93,-0.52,1.04,0,2.875,8,Insurance
1243,32,53.26,128.0,49,3,1,2,3.74,0.36,-0.07,1,2.8333333333333335,12,Roaming
1244,13,57.2,109.4,37,1,0,4,2.49,0.77,-1.62,1,3.3333333333333335,9,OTT Bundle
1245,68,73.79,107.4,9,1,3,4,1.39,-1.48,-1.53,0,3.6666666666666665,3,Insurance
1246,14,78.19,97.9,41,0,1,4,1.73,-0.01,0.44,1,2.4166666666666665,12,Insurance
1247,11,82.03,101.9,36,2,0,3,2.95,0.87,-1.28,1,3.0,9,Voice Plan
1248,56,38.85,161.8,25,1,1,1,2.98,-1.85,1.86,0,2.4285714285714284,7,Data Pack
1249,67,85.67,100.6,11,1,1,1,4.07,-0.06,-0.94,0,2.75,12,Insurance
1250,29,49.58,201.3,48,3,2,1,3.9,-1.22,-0.0,1,3.0,8,Voice Plan
1251,9,20.0,133.5,13,1,3,5,1.81,-0.64,0.16,0,3.0,5,Roaming
1252,67,38.79,94.1,45,3,0,3,3.38,-2.51,-0.73,1,1.1666666666666667,6,Insurance
1253,25,63.92,163.8,34,2,1,2,1.08,1.39,-2.24,1,2.5454545454545454,11,Voice Plan
1254,42,42.38,148.1,28,3,1,0,2.59,-0.36,0.19,0,3.142857142857143,7,OTT Bundle
1255,9,58.42,45.6,11,2,0,5,4.06,-0.81,-0.75,0,2.923076923076923,13,OTT Bundle
1256,40,66.09,73.4,43,2,0,1,2.6,0.33,0.12,1,3.3333333333333335,6,OTT Bundle
1257,25,56.74,114.8,65,3,1,2,4.34,-1.04,-0.12,1,3.0,11,OTT Bundle
1258,5,51.1,48.7,1,2,0,4,4.9,-1.14,0.26,0,2.3333333333333335,3,Insurance
1259,11,37.49,214.1,58,1,0,0,3.43,1.51,1.56,1,3.8,5,Insurance
1260,59,60.39,157.0,16,2,2,4,1.58,1.81,-0.55,0,2.3636363636363638,11,Insurance
